Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Daily),InteriorEquipment:Electricity [J](Daily),InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone12#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone6#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone10#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone2#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone7#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone8#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone9#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone11#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone3#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone5#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone4#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone1#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone12#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone6#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone10#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone2#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone7#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone8#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone9#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone11#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone3#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone5#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone4#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone1#GeneralLights:InteriorLights:Electricity [J](Daily),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/01  13:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,19108289.66241436,0.0 
 01/01  14:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,16090250.67448928,0.0 
 01/01  15:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,17991999.814318962,0.0 
 01/01  16:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,16134897.552764826,0.0 
 01/01  17:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,3179549.6507857908,0.0 
 01/01  18:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,4262422.999068887,0.0 
 01/01  19:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,5560503.805139352,0.0 
 01/01  20:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6174648.110781092,0.0 
 01/01  21:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6878651.615378945,0.0 
 01/01  22:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,7479028.795768199,0.0 
 01/01  23:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,7659504.892127357,0.0 
